"Species_code","site","year","year_norm","Resilience","Rs_norm"
"258218","TADI","tx052.crn",0.134766939605039,0.106035211671781,0.612965754899849,-1.92434181400805
"258328","TADI","tx053.crn",0.134766939605039,0.106035211671781,0.991925837320574,0.00184864435721572
"258534","PSME","tx056.crn",-0.407634143157697,-0.264391267891085,0.801847371893556,-1.04984543976707
"258535","PSME","tx056.crn",-0.368891208674644,-0.228178870785594,1.09072004159085,0.526431822082754
"258864","PCEN","ut013.crn",-0.407634143157697,-0.264391267891085,0.725675675675676,-1.42052505155758
"258971","PIED","ut018.crn",-0.523862946606855,-0.388926395673858,0.797205018262665,-1.07303940314795
"258986","PIED","ut018.crn",0.0572810706389339,0.0515579779821035,1.23162467419635,1.0889079279602
"259524","PSME","ut500.crn",-0.407634143157697,-0.264391267891085,0.856683168316832,-0.754480036593061
"259536","PSME","ut500.crn",0.0572810706389339,0.0515579779821035,1.0509977827051,0.324357785368029
"259634","PSME","ut501.crn",-0.407634143157697,-0.264391267891085,0.749424699565329,-1.30712268577244
"259646","PSME","ut501.crn",0.0572810706389339,0.0515579779821035,0.808184143222506,-1.01342525235403
"259744","PIED","ut502.crn",-0.407634143157697,-0.264391267891085,0.948397185301016,-0.246494478045811
"259756","PIED","ut502.crn",0.0572810706389339,0.0515579779821035,0.847948668092553,-0.802211550921178
"259854","PSME","ut505.crn",-0.407634143157697,-0.264391267891085,0.781479491312914,-1.14942222336576
"259964","PSME","ut506.crn",-0.407634143157697,-0.264391267891085,0.939597315436242,-0.294436499559893
"260079","PIPO","ut507.crn",-0.213919470742434,-0.14722189542657,1.11460446247464,0.63542067827354
"260181","PILO","ut508.crn",-0.523862946606855,-0.388926395673858,0.614944961896698,-1.915998183766
"260183","PILO","ut508.crn",-0.446377077640749,-0.31316131041459,0.851785714285714,-0.780539330141342
"260184","PILO","ut508.crn",-0.407634143157697,-0.264391267891085,0.997850040311744,0.0343386942743141
"260291","PCEN","ut510.crn",-0.523862946606855,-0.388926395673858,0.830903790087464,-0.88828473277291
"260293","PCEN","ut510.crn",-0.446377077640749,-0.31316131041459,1.00549282880684,0.072027273200178
"260294","PCEN","ut510.crn",-0.407634143157697,-0.264391267891085,1.13845684659957,0.738775721765748
"260511","PCEN","ut512.crn",-0.523862946606855,-0.388926395673858,0.997511750069118,0.0319605603051821
"260513","PCEN","ut512.crn",-0.446377077640749,-0.31316131041459,1.05013623978202,0.319768311723577
"260514","PCEN","ut512.crn",-0.407634143157697,-0.264391267891085,1.15855658829962,0.820748575192608
"260624","PSME","ut513.crn",-0.407634143157697,-0.264391267891085,1.09139238576065,0.529315767497038
"260734","PSME","ut514.crn",-0.407634143157697,-0.264391267891085,0.923381102683181,-0.386394461349782
"260844","PSME","ut515.crn",-0.407634143157697,-0.264391267891085,1.01936255266434,0.151773291570868
"260954","PIED","ut516.crn",-0.407634143157697,-0.264391267891085,1.21482562697842,1.02921914998998
"261064","PIED","ut517.crn",-0.407634143157697,-0.264391267891085,1.06318283810386,0.388814362840269
"261174","PIED","ut518.crn",-0.407634143157697,-0.264391267891085,1.04881500526746,0.310748000230806
"261284","PIED","ut520.crn",-0.407634143157697,-0.264391267891085,1.08882882806795,0.515542548457326
"261394","PIED","ut521.crn",-0.407634143157697,-0.264391267891085,0.914977121228389,-0.432780689894263
"261504","PIED","ut522.crn",-0.407634143157697,-0.264391267891085,0.841028230657416,-0.838070240868514
"261614","PIED","ut524.crn",-0.407634143157697,-0.264391267891085,0.935303817179426,-0.320046269019761
"261724","PSME","ut529.crn",-0.407634143157697,-0.264391267891085,0.779193194995882,-1.16229895879959
"261834","PSME","ut530.crn",-0.407634143157697,-0.264391267891085,0.875197786663611,-0.65313364136141
"261944","PIPO","ut539.crn",-0.407634143157697,-0.264391267891085,0.824881301042521,-0.9208878315867
"262051","JUOS","ut541.crn",-0.523862946606855,-0.388926395673858,0.537236076394706,-2.27837028795018
"262054","JUOS","ut541.crn",-0.407634143157697,-0.264391267891085,1.30220955517532,1.31491904258317
"262060","JUOS","ut541.crn",-0.175176536259381,-0.118401563938488,1.12151197636469,0.665935627724807
"262490","TSCA","va006.crn",-0.562605881089907,-0.434660277923298,0.884279475982533,-0.602317112240364
"262494","TSCA","va006.crn",-0.407634143157697,-0.264391267891085,0.994692737430168,0.0163744295323103
"262507","TSCA","va006.crn",0.0960240051219864,0.0770894805579109,1.3034965034965,1.31806007601087
"262600","TSCA","va007.crn",-0.562605881089907,-0.434660277923298,0.742075318341913,-1.34334495645557
"262601","TSCA","va007.crn",-0.523862946606855,-0.388926395673858,0.845929461681252,-0.813006192583669
"262604","TSCA","va007.crn",-0.407634143157697,-0.264391267891085,1.38339483394834,1.53452223509839
"262710","TSCA","va008.crn",-0.562605881089907,-0.434660277923298,0.91097208854668,-0.45419766757118
"262714","TSCA","va008.crn",-0.407634143157697,-0.264391267891085,1.02048620595466,0.158188085553454
"262721","TSCA","va008.crn",-0.136433601776329,-0.0918111950342559,1.05631479736098,0.350778374073032
"262930","TSCA","va010.crn",-0.562605881089907,-0.434660277923298,0.963018867924528,-0.162267520662071
"262932","TSCA","va010.crn",-0.485120012123802,-0.34542600827346,0.812726449275362,-0.986431521421661
"263150","TSCA","va012.crn",-0.562605881089907,-0.434660277923298,0.921871049304678,-0.395659388706416
"263161","TSCA","va012.crn",-0.136433601776329,-0.0918111950342559,1.13626723223754,0.728406734395346
"263260","PCRU","va013.crn",-0.562605881089907,-0.434660277923298,0.990633780830471,-0.00488571959842781
"263264","PCRU","va013.crn",-0.407634143157697,-0.264391267891085,1.07755225689185,0.460354831949016
"263271","PCRU","va013.crn",-0.136433601776329,-0.0918111950342559,0.910847364062931,-0.455369126884123
"263480","TSCA","va015.crn",-0.562605881089907,-0.434660277923298,1.02165859219151,0.165144807604632
"263484","TSCA","va015.crn",-0.407634143157697,-0.264391267891085,1.31695767978692,1.35714453727951
"263491","TSCA","va015.crn",-0.136433601776329,-0.0918111950342559,1.01100296233601,0.101718471413948
"263810","PIRI","va018.crn",-0.562605881089907,-0.434660277923298,0.726639271038056,-1.41403606237769
"263812","PIRI","va018.crn",-0.485120012123802,-0.34542600827346,0.765940594059406,-1.22530476974693
"263814","PIRI","va018.crn",-0.407634143157697,-0.264391267891085,1.08425275827482,0.493049575130243
"263821","PIRI","va018.crn",-0.136433601776329,-0.0918111950342559,0.726604711476118,-1.41439500148277
"263827","PIRI","va018.crn",0.0960240051219864,0.0770894805579109,1.30005820721769,1.30712268577244
"264030","PIPU","va020.crn",-0.562605881089907,-0.434660277923298,0.776273689392075,-1.17510793720661
"264034","PIPU","va020.crn",-0.407634143157697,-0.264391267891085,1.27346115035318,1.22223348730291
"264041","PIPU","va020.crn",-0.136433601776329,-0.0918111950342559,0.85131459655485,-0.783766637850127
"264142","TADI","va021.crn",-0.485120012123802,-0.34542600827346,1.15187931475326,0.794402816471857
"264151","TADI","va021.crn",-0.136433601776329,-0.0918111950342559,0.5355871886121,-2.28371216189549
"264152","TADI","va021.crn",-0.0976906672932763,-0.0641250742695241,0.853749072011878,-0.771616906317321
"264250","TADI","va022.crn",-0.562605881089907,-0.434660277923298,1.09572970436415,0.549014773122487
"264252","TADI","va022.crn",-0.485120012123802,-0.34542600827346,0.755644402634055,-1.27580951685475
"264261","TADI","va022.crn",-0.136433601776329,-0.0918111950342559,0.788559518295507,-1.11532650695111
"264262","TADI","va022.crn",-0.0976906672932763,-0.0641250742695241,0.8601607347876,-0.736695595961845
"264267","TADI","va022.crn",0.0960240051219864,0.0770894805579109,1.05178857447944,0.328257245301568
"264360","TADI","va023.crn",-0.562605881089907,-0.434660277923298,1.12584803256445,0.687184459173174
"264361","TADI","va023.crn",-0.523862946606855,-0.388926395673858,1.56185383244207,1.90941803343761
"264362","TADI","va023.crn",-0.485120012123802,-0.34542600827346,1.85419906687403,2.31144855830597
"264372","TADI","va023.crn",-0.0976906672932763,-0.0641250742695241,1.10309278350515,0.583740004170978
"264377","TADI","va023.crn",0.0960240051219864,0.0770894805579109,0.839891785538613,-0.842392955992421
"264470","TSCA","va024.crn",-0.562605881089907,-0.434660277923298,1.13711288711289,0.732717568468553
"264472","TSCA","va024.crn",-0.485120012123802,-0.34542600827346,0.984944868532655,-0.0381705466340974
"264474","TSCA","va024.crn",-0.407634143157697,-0.264391267891085,0.925119269861025,-0.376028587270867
"264481","TSCA","va024.crn",-0.136433601776329,-0.0918111950342559,1.0498023715415,0.317267804601655
"264487","TSCA","va024.crn",0.0960240051219864,0.0770894805579109,1.1596362717858,0.825380573855243
"264582","TADI","va025.crn",-0.485120012123802,-0.34542600827346,0.703920136352569,-1.5196906712299
"264592","TADI","va025.crn",-0.0976906672932763,-0.0641250742695241,1.11649484536082,0.644495662465051
"264800","TSCA","va032.crn",-0.562605881089907,-0.434660277923298,1.05846304935328,0.364714896766743
"264802","TSCA","va032.crn",-0.485120012123802,-0.34542600827346,0.93544978004603,-0.318795655554885
"264804","TSCA","va032.crn",-0.407634143157697,-0.264391267891085,0.879666157562298,-0.627040524985983
"264811","TSCA","va032.crn",-0.136433601776329,-0.0918111950342559,1.12467389648799,0.680344820959606
"264814","TSCA","va032.crn",-0.0202047983271712,-0.00147978622580658,1.16789197150148,0.859652712061716
"264918","FOHO","viet001.crn",-0.252662405225487,-0.171984528802963,1.10676650027732,0.600576635236654
"265021","PCRU","vt001.crn",-0.523862946606855,-0.388926395673858,0.992210321324245,0.00462162471313944
"265024","PCRU","vt001.crn",-0.407634143157697,-0.264391267891085,0.741678877956877,-1.34562712480599
"265131","TSCA","vt002.crn",-0.523862946606855,-0.388926395673858,0.863625675993416,-0.717090540607264
"265134","TSCA","vt002.crn",-0.407634143157697,-0.264391267891085,0.994043186895011,0.0137332105024937
"265240","PSME","wa001.crn",-0.562605881089907,-0.434660277923298,0.783415372964786,-1.13824630705395
"265241","PSME","wa001.crn",-0.523862946606855,-0.388926395673858,0.935329341317365,-0.319768311723577
"265253","PSME","wa001.crn",-0.0589477328102238,-0.0384195388258337,1.23268206039076,1.09249832015522
"265350","PSME","wa002.crn",-0.562605881089907,-0.434660277923298,0.802529182879377,-1.04550209924544
"265359","PSME","wa002.crn",-0.213919470742434,-0.14722189542657,1.71423728813559,2.10435586705626
"265364","PSME","wa002.crn",-0.0202047983271712,-0.00147978622580658,0.827565750444928,-0.906455653961703
"265369","PSME","wa002.crn",0.173509874088092,0.140266170599238,1.29534050179211,1.29237241703775
"265460","PSME","wa003.crn",-0.562605881089907,-0.434660277923298,0.921316165951359,-0.398802879117343
"265469","PSME","wa003.crn",-0.213919470742434,-0.14722189542657,1.58895463510848,1.94932699057744
"265474","PSME","wa003.crn",-0.0202047983271712,-0.00147978622580658,0.907646474677259,-0.474494615169337
"265479","PSME","wa003.crn",0.173509874088092,0.140266170599238,1.18681619256018,0.931431493671398
"265570","PSME","wa004.crn",-0.562605881089907,-0.434660277923298,0.894102726696259,-0.54732678788674
"265579","PSME","wa004.crn",-0.213919470742434,-0.14722189542657,1.22904109589041,1.08153191949089
"265584","PSME","wa004.crn",-0.0202047983271712,-0.00147978622580658,0.86535889433794,-0.7067127009806
"265589","PSME","wa004.crn",0.173509874088092,0.140266170599238,1.04945904173107,0.314908034898663
"265680","PSME","wa005.crn",-0.562605881089907,-0.434660277923298,0.95442930153322,-0.211384755198471
"265681","PSME","wa005.crn",-0.523862946606855,-0.388926395673858,1.17250324254215,0.876590583845639
"265686","PSME","wa005.crn",-0.330148274191592,-0.207622654642147,1.23045722713864,1.08556951359124
"265689","PSME","wa005.crn",-0.213919470742434,-0.14722189542657,1.44903940084663,1.6858795791271
"265694","PSME","wa005.crn",-0.0202047983271712,-0.00147978622580658,1.25056179775281,1.14916662973359
"265790","PSME","wa006.crn",-0.562605881089907,-0.434660277923298,0.829029385574354,-0.899112103897156
"265791","PSME","wa006.crn",-0.523862946606855,-0.388926395673858,0.788435187722664,-1.11631084558773
"265796","PSME","wa006.crn",-0.330148274191592,-0.207622654642147,1.01911713590546,0.150838328643051
"265799","PSME","wa006.crn",-0.213919470742434,-0.14722189542657,1.45705824284304,1.70195592622883
"265804","PSME","wa006.crn",-0.0202047983271712,-0.00147978622580658,0.920957542908762,-0.401807163808289
"265900","PSME","wa007.crn",-0.562605881089907,-0.434660277923298,0.952540106951872,-0.221793641113189
"265909","PSME","wa007.crn",-0.213919470742434,-0.14722189542657,1.21569718897857,1.0332642088703
"265914","PSME","wa007.crn",-0.0202047983271712,-0.00147978622580658,0.945970695970696,-0.26067608981591
"265919","PSME","wa007.crn",0.173509874088092,0.140266170599238,1.02952565343659,0.206526177385909
"266010","PSME","wa008.crn",-0.562605881089907,-0.434660277923298,0.908585858585859,-0.468739042028364
"266019","PSME","wa008.crn",-0.213919470742434,-0.14722189542657,1.02213368747233,0.16782258110472
"266024","PSME","wa008.crn",-0.0202047983271712,-0.00147978622580658,0.894543092247726,-0.544721145297683
"266029","PSME","wa008.crn",0.173509874088092,0.140266170599238,0.95279593318809,-0.220034640700603
"266120","PIPO","wa009.crn",-0.562605881089907,-0.434660277923298,1.06663957740756,0.405388430472092
"266121","PIPO","wa009.crn",-0.523862946606855,-0.388926395673858,0.933308355189209,-0.329651117018901
"266129","PIPO","wa009.crn",-0.213919470742434,-0.14722189542657,1.78201409034397,2.21422267648143
"266230","PIPO","wa010.crn",-0.562605881089907,-0.434660277923298,0.863551898062118,-0.717944602470278
"266239","PIPO","wa010.crn",-0.213919470742434,-0.14722189542657,1.48535463568143,1.75795788633829
"266244","PIPO","wa010.crn",-0.0202047983271712,-0.00147978622580658,0.874022164276402,-0.658372676506624
"266249","PIPO","wa010.crn",0.173509874088092,0.140266170599238,0.687301883274287,-1.59988363332592
"266340","PIPO","wa011.crn",-0.562605881089907,-0.434660277923298,0.753391304347826,-1.28782018099945
"266341","PIPO","wa011.crn",-0.523862946606855,-0.388926395673858,0.850226928895613,-0.788803189178766
"266359","PIPO","wa011.crn",0.173509874088092,0.140266170599238,1.07693965517241,0.456687766087238
"266450","PIPO","wa012.crn",-0.562605881089907,-0.434660277923298,0.837359550561798,-0.857743556429089
"266464","PIPO","wa012.crn",-0.0202047983271712,-0.00147978622580658,0.812681912681913,-0.986646336917285
"266574","PIPO","wa013.crn",-0.0202047983271712,-0.00147978622580658,0.984708839547549,-0.0392277056017959
"266579","PIPO","wa013.crn",0.173509874088092,0.140266170599238,0.889597957881302,-0.575149923288142
"266671","PIPO","wa014.crn",-0.523862946606855,-0.388926395673858,0.777102803738318,-1.17090428045131
"266675","PIPO","wa014.crn",-0.368891208674644,-0.228178870785594,1.14013118664281,0.747477589831763
"266679","PIPO","wa014.crn",-0.213919470742434,-0.14722189542657,1.3285010940919,1.38900348107054
"266684","PIPO","wa014.crn",-0.0202047983271712,-0.00147978622580658,0.934115709285567,-0.325610642560451
"266780","PIPO","wa015.crn",-0.562605881089907,-0.434660277923298,0.928705440900563,-0.356682362736158
"266781","PIPO","wa015.crn",-0.523862946606855,-0.388926395673858,1.00796080832823,0.0863331317857234
"266789","PIPO","wa015.crn",-0.213919470742434,-0.14722189542657,1.18191632928475,0.913046793212439
"266890","PIPO","wa016.crn",-0.562605881089907,-0.434660277923298,1.07314112291351,0.439024569207783
"266891","PIPO","wa016.crn",-0.523862946606855,-0.388926395673858,1.12978723404255,0.703157597482031
"266904","PIPO","wa016.crn",-0.0202047983271712,-0.00147978622580658,0.894194126877382,-0.547020049099767
"267000","PSME","wa017.crn",-0.562605881089907,-0.434660277923298,1.351142772336,1.45087176367032
"267001","PSME","wa017.crn",-0.523862946606855,-0.388926395673858,1.38833285673434,1.54750921283629
